reaction_id,reaction_signature,reaction_smiles,substrate_name,product_name,terpene_type,tps_class,has_mechanism,known_associations_masked,positive_control_id,positive_control_available,ensemble_top1_vote_fraction,ensemble_top1_rank_std,ensemble_top1_margin_z,ensemble_topk_jaccard,ensemble_topk_vote_mean,panel_size,mean_pairwise_esm_distance,minimum_pairwise_esm_distance,external_candidate_fraction,mean_hub_frequency,maximum_hub_frequency,mean_original_rank,sequence_risk_candidates_excluded,sequence_eligible_pool_size,diversity_percentile,agreement_percentile,vote_percentile,nonhub_percentile,control_score,campaign_priority_score,campaign_priority_rank
MARTS_EXT_RXN_193d44981939,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)C1CCC2(C)CCCC(C)=C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)[C@@H]1CC[C@@]2(C)CCCC(C)=C2C1,"(2E,6E,10E)-GGPP",clavulatriene A,di,1,True,1,B5H135,True,0.6666666666666666,0.471404492855072,0.4701293672480785,0.382716049382716,0.7166666666666667,12,0.10168357938528061,0.006645083427429199,0.4166666666666667,14.916666666666666,38,7.333333333333333,0,20,0.8666666666666667,0.32916666666666666,0.2875,0.175,1.0,0.5260416666666666,134
MARTS_EXT_RXN_33b3f74378db,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C1)C2(C)C,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2[C@H](C1)C2(C)C,(2E)-GPP,(+)-car-3-ene,mono,1,True,11,R9QMR6,True,0.6666666666666666,7.542471885681152,0.0972308223182797,0.4692939244663383,0.7833333333333333,12,0.018671035766601562,6.860494613647461e-05,0.4166666666666667,3.0,8,6.833333333333333,1,19,0.1,0.5708333333333333,0.6104166666666667,0.8479166666666667,1.0,0.5219791666666667,135
MARTS_EXT_RXN_be324f8633fc,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC=C(C)CCC2C1CC1(C)CCC(C)(C)C21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC/C=C(\C)CC[C@@H]2C1C[C@@]1(C)CCC(C)(C)[C@@H]21,"(2E,6E,10E)-GGPP",GJ1012 C,di,1,True,3,A0A1L9UKS1,True,0.3333333333333333,0.8164966106414795,0.1845450559370837,0.4652014652014651,0.7666666666666667,12,0.05461046099662781,0.0036253929138183594,0.5833333333333334,8.833333333333334,38,7.916666666666667,0,20,0.5125,0.5458333333333333,0.5208333333333334,0.175,1.0,0.520625,136
MARTS_EXT_RXN_51c6e7c89344,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CCC(C)C23CC2(C)CCC(C)(C)C2C3CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC[C@H](C)[C@]23C[C@@]2(C)CCC(C)(C)[C@H]2[C@@H]3CC1,"(2E,6E,10E)-GGPP",phomopsene,di,1,True,5,P9WEV6,True,1.0,0.0,1.1005791883589484,0.4828381495048162,0.7833333333333333,12,0.04113021120429039,0.006691336631774902,0.4166666666666667,14.0,30,7.0,1,19,0.3541666666666667,0.6083333333333333,0.6104166666666667,0.26666666666666666,1.0,0.5204166666666666,137
MARTS_EXT_RXN_4016ec72d95a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(=C(C)C3CC4C(C(C)C)CCC4(C)CC13)CCC2C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@@H]2C(=C(C)[C@H]3C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]13)CC[C@@H]2C,"(2E,6E,10E,14E)-GFPP",sesterevisene,sester,1,True,2,P9WEP0,True,0.6666666666666666,0.471404492855072,0.0555308708469969,0.5209876543209876,0.8166666666666667,12,0.029681649059057236,0.0005584955215454102,0.5,13.666666666666666,31,7.583333333333333,0,20,0.18333333333333332,0.7125,0.7416666666666667,0.24583333333333332,1.0,0.5183333333333333,138
MARTS_EXT_RXN_9e53a7397306,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1(O)C(C)CCC2C(C)(C)CCCC21C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C(=C\COP(=O)([O-])OP(=O)([O-])[O-])CC[C@@]1(O)[C@H](C)CC[C@H]2C(C)(C)CCC[C@@]21C,"(2E,6E,10E)-GGPP",peregrinol diphosphate,di,2,True,2,A0A075FAK4,True,1.0,0.0,0.4715160496910486,0.5004748338081672,0.8,12,0.007973202504217625,1.7404556274414062e-05,0.5,3.9166666666666665,10,6.75,0,20,0.0375,0.6395833333333333,0.6708333333333333,0.7479166666666667,1.0,0.5175,139
MARTS_EXT_RXN_480dcc05c335,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC2C(O)(CCC3C(C)(C)CCCC32C)C1,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C[C@@]1(C)CC[C@H]2[C@@](O)(CC[C@H]3C(C)(C)CCC[C@@]32C)C1,(+)-copalyl diphosphate,nezukol,di,1,True,1,A0A1X9ISH5,True,0.6666666666666666,5.185449600219727,0.2121650834055714,0.3189964157706093,0.7,12,0.09909778833389282,0.0041234493255615234,0.3333333333333333,7.083333333333333,19,6.5,0,20,0.8583333333333333,0.14375,0.22083333333333333,0.5291666666666667,1.0,0.5169791666666667,140
MARTS_EXT_RXN_c2e48d093662,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC=C(C(C)C)CC1,CC(C)=CCC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC=C(C(C)C)CC1,(2E)-GPP,β-terpinene,mono,1,True,1,marts_E00439,True,1.0,0.0,0.5899889817605504,0.5004748338081672,0.7833333333333333,12,0.03746505454182625,0.0013682842254638672,1.0,6.416666666666667,27,7.666666666666667,1,19,0.30416666666666664,0.6395833333333333,0.6104166666666667,0.2916666666666667,1.0,0.5169791666666667,141
MARTS_EXT_RXN_3fcdccf20787,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C=CC2(C)CCC(C(C)C)C2CCC(C)=CCCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1/C=C/[C@@]2(C)CC[C@H](C(C)C)[C@@H]2CC/C(C)=C/CC/C(C)=C/CC1,"(2E,6E,10E,14E)-GFPP",sesterviolene F,sester,1,True,1,A0A7W5F0P0,True,1.0,0.0,0.5170552159042205,0.5091528309919114,0.8166666666666667,12,0.03595741465687752,0.0028023123741149902,0.75,23.333333333333332,41,6.5,0,20,0.2875,0.6875,0.7416666666666667,0.06458333333333334,1.0,0.5161458333333334,142
MARTS_EXT_RXN_86ad65662f49,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC=C(C(C)C)CCC(C)=CCCC(C)=CCC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C/C=C(/C(C)C)CC/C(C)=C/CC/C(C)=C/CC1,"(2E,6E,10E)-GGPP","(1Z,2Z,6E,10E)-pinacene",di,1,True,2,Q54TW4,True,0.6666666666666666,0.9428090453147888,0.053421523005641,0.3804050355774493,0.7166666666666667,12,0.07645586133003235,0.0094757080078125,0.5833333333333334,13.0,23,7.0,1,19,0.7375,0.31875,0.2875,0.37916666666666665,1.0,0.5153125,143
MARTS_EXT_RXN_2a8513f7b1f9,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)CCC=C(C)C)C1C2C(C)CCC2C2(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CC/C=C(\C)CCC=C(C)C)[C@@H]1[C@@H]2[C@@H](CC[C@@H]2C)[C@]2(C)CC[C@H]12,"(2E,6E,10E,14E)-GFPP",geranylkelsoene,sester,1,True,1,A0A3M8F3X6,True,0.6666666666666666,2.357022762298584,0.221314893704848,0.2785923753665689,0.6833333333333333,12,0.15186989307403564,0.00989067554473877,0.4166666666666667,9.75,21,7.333333333333333,3,17,0.9958333333333333,0.05416666666666667,0.16041666666666668,0.4583333333333333,1.0,0.513125,144
MARTS_EXT_RXN_b3860010df2b,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3(C)C2CCC(C)C2CC4(C)CCC(C(C)C)C4CC123,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]3(C)[C@@H]2CC[C@H](C)[C@H]2C[C@@]4(C)CC[C@@H](C(C)C)[C@@H]4C[C@@]123,"(2E,6E,10E,14E)-GFPP",sestermobaraene B,sester,1,True,1,A0A5N5W9J0,True,0.6666666666666666,0.471404492855072,0.2019582718611468,0.5399810066476732,0.8,12,0.03521132469177246,0.005406975746154785,0.5833333333333334,26.0,41,6.833333333333333,0,20,0.26666666666666666,0.75625,0.6708333333333333,0.06458333333333334,1.0,0.5129166666666667,145
MARTS_EXT_RXN_2250a8a7fe50,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2=C1CC1CCC2(C)C1(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CCC2=C1C[C@H]1CC[C@]2(C)C1(C)C,"(2E,6E)-FPP",β-patchoulene,sesq,1,True,1,Q49SP3,True,1.0,0.0,2.5937763129200744,0.3343220862686936,0.7,12,0.10220149159431458,0.00035583972930908203,0.5833333333333334,8.416666666666666,23,7.0,0,20,0.8708333333333333,0.19583333333333333,0.22083333333333333,0.37916666666666665,1.0,0.51125,146
MARTS_EXT_RXN_4959109219e5,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)C1C2C(C)CCC2C2(C)CCC12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(CCC=C(C)C)[C@@H]1[C@@H]2[C@@H](CC[C@@H]2C)[C@]2(C)CC[C@H]12,"(2E,6E,10E)-GGPP",prenylkelsoene,di,1,True,1,A0A3M8F3X6,True,0.6666666666666666,0.471404492855072,0.3519295405268955,0.2939180458646532,0.6833333333333333,12,0.1293967068195343,0.00989067554473877,0.5,11.25,21,6.75,1,19,0.9583333333333334,0.08541666666666667,0.16041666666666668,0.4583333333333333,1.0,0.5096875,147
MARTS_EXT_RXN_0b0f5e083f77,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2CC=C(C)C(CCC(C)=CCC1)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2C/C=C(\C)CC/C=C(\C)CC[C@H]1C2(C)C,"(2E,6E,10E)-GGPP","verticilla-3,7,12(13)-triene",di,1,True,3,XP_055691875.1,True,0.6666666666666666,0.471404492855072,0.0570414829016946,0.4144620811287478,0.75,12,0.06326606869697571,0.01262885332107544,0.6666666666666666,13.583333333333334,38,7.5,0,20,0.6208333333333333,0.4395833333333333,0.4354166666666667,0.175,1.0,0.5094791666666667,148
MARTS_EXT_RXN_e9ed9dc21c00,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCOP(=O)([O-])OP(=O)([O-])[O-])CCC1=C(C)CCC2C(C)(C)CCCC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C(CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-])[C@@]2(C)CCCC(C)(C)C2CC1,"(2E,6E,10E)-GGPP","(+)-labda-8,13E-dienyl diphosphate",di,2,True,1,A0A345ZQ20,True,0.6666666666666666,0.471404492855072,0.4130139612940332,0.4664177882568687,0.7666666666666667,12,0.013781633228063583,5.608797073364258e-05,0.4166666666666667,3.0833333333333335,5,6.5,0,20,0.075,0.5604166666666667,0.5208333333333334,0.94375,1.0,0.5083333333333333,149
MARTS_EXT_RXN_605fa04e8467,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2=C(C)CCC(CC=C(C)CCC1)C2(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2C/C=C(/C)CCC/C(C)=C/CC(CC1)C2(C)C,"(2E,6E,10E)-GGPP",sobralene,di,1,True,1,XP_055691875.1,True,0.6666666666666666,0.9428090453147888,0.0720117175416813,0.3343220862686936,0.6666666666666666,12,0.09016264230012894,0.0030292272567749023,0.5833333333333334,8.416666666666666,15,8.5,0,20,0.8125,0.19583333333333333,0.10833333333333334,0.61875,1.0,0.5071875,150
MARTS_EXT_RXN_f12698751b7a,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=C2CC3(C)CCC(C(C)C)C3CC2=C(C)C2CCC(C)C2CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C/C1=C2\C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C\C2=C(/C)[C@@H]2CC[C@H](C)[C@H]2CC1,"(2E,6E,10E,14E)-GFPP",lentzeadiene,sester,1,True,1,WP_109642681,True,1.0,0.0,0.8305881031876556,0.5399810066476732,0.8166666666666667,12,0.024544119834899902,0.006035268306732178,0.9166666666666666,23.25,38,7.583333333333333,0,20,0.14166666666666666,0.75625,0.7416666666666667,0.175,1.0,0.5061458333333333,151
MARTS_EXT_RXN_1f7cef5e91c2,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCCC2(C)C1COP(=O)(O)OP(=O)(O)O,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC2C(C)(C)CCC[C@]2(C)[C@H]1COP(=O)(O)OP(=O)(O)O,"(2E,6E)-FPP",drimenyl diphosphate DPP,sesq,2,True,2,F8JSS1,True,1.0,0.0,0.4955122374736856,0.2912186379928315,0.6666666666666666,12,0.13047006726264954,0.009043574333190918,0.5,10.333333333333334,20,8.916666666666666,1,19,0.9666666666666667,0.07291666666666667,0.10833333333333334,0.5041666666666667,1.0,0.5055208333333333,152
MARTS_EXT_RXN_bac5b3b4b30d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCC2C3CCC2(C)C2(CC4C(C(C)C)CCC4(C)CC12)C3C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC[C@@H]2[C@H]3CC[C@]2(C)[C@]2(C[C@H]4[C@H](C(C)C)CC[C@]4(C)C[C@H]12)[C@H]3C,"(2E,6E,10E,14E)-GFPP",sestermobaraene C,sester,1,True,1,A0A5N5W9J0,True,0.6666666666666666,0.9428090453147888,0.0368573690576217,0.5497277816118395,0.7666666666666667,12,0.037594716995954514,0.006637692451477051,0.6666666666666666,25.916666666666668,41,7.0,0,20,0.30833333333333335,0.7958333333333333,0.5208333333333334,0.06458333333333334,1.0,0.5053125,153
MARTS_EXT_RXN_4ceba15356bf,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)C=C4C(CC5(C)CCCC45C)C3C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@H]1CC[C@@]2(C)CC[C@]3(C)C=C4[C@H](C[C@]5(C)CCC[C@]45C)[C@H]3[C@H]12,"(2E,6E,10E,14E)-GFPP",subrutilene D,sester,1,True,1,WP_150521282,True,0.6666666666666666,0.471404492855072,0.0622861816853669,0.3968253968253968,0.7666666666666667,12,0.0667378380894661,0.006035268306732178,0.5833333333333334,25.916666666666668,41,6.916666666666667,0,20,0.65,0.38125,0.5208333333333334,0.06458333333333334,1.0,0.5041666666666667,154
MARTS_EXT_RXN_66d9eb264140,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCCC(C)C12CCC(C)C1CC3(C)CCC(C(C)C)C3C=C12,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CCC[C@H](C)[C@@]12CC[C@H](C)[C@H]1C[C@@]3(C)CC[C@H](C(C)C)[C@@H]3C=C12,"(2E,6E,10E,14E)-GFPP",sesterviolene A,sester,1,True,1,A0A7W5F0P0,True,1.0,0.0,0.2230827354837229,0.4510921177587844,0.7666666666666667,12,0.05660587549209595,0.006691336631774902,0.6666666666666666,21.916666666666668,41,7.833333333333333,0,20,0.5291666666666667,0.5208333333333334,0.5208333333333334,0.06458333333333334,1.0,0.5028125,155
MARTS_EXT_RXN_38d26f0aa1b1,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)C3CCC12CC3(C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CCCC2(C)C3CCC12CC3(C)C,"(2E,6E)-FPP",beta-Neoclovene,sesq,1,True,1,F0ZPL2,True,1.0,0.0,0.7359778869729618,0.4297877516268321,0.75,12,0.05873318016529083,0.0055086612701416016,0.5833333333333334,14.083333333333334,38,6.666666666666667,1,19,0.5583333333333333,0.475,0.4354166666666667,0.175,1.0,0.4995833333333334,156
MARTS_EXT_RXN_07865104318f,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)C)C(O)C1C(=C)C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=CC1(C)CCC(C(C)C)C(O)C1C(=C)C,"(2E,6E)-FPP",Shyobunol,sesq,1,True,1,A0A2A2D8W5,True,1.0,0.0,0.6499293607883663,0.3639846743295019,0.7333333333333333,12,0.06756079196929932,0.001904308795928955,0.5,10.833333333333334,23,7.166666666666667,0,20,0.6583333333333333,0.28958333333333336,0.3625,0.37916666666666665,1.0,0.49927083333333333,157
MARTS_EXT_RXN_a1bdb236418d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)C1CCC2(C)CCC3(C)CCC4C5CCC4(C)C(=CC12)C53C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)[C@@H]1CC[C@]2(C)CCC3(C)CC[C@@H]4[C@H]5CC[C@]4(C)C(=C[C@@H]12)[C@]53C,"(2E,6E,10E,14E)-GFPP",sestermobaraene A,sester,1,True,1,A0A5N5W9J0,True,1.0,0.0,0.2202761723141315,0.5428571428571428,0.8166666666666667,12,0.026549141854047775,0.0004150867462158203,0.6666666666666666,24.833333333333332,41,6.75,0,20,0.15,0.775,0.7416666666666667,0.06458333333333334,1.0,0.4967708333333334,158
MARTS_EXT_RXN_5d8d9a77365d,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(=CCO)CCC1C(C)=CCC2C(C)(C)CCCC12C,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/CO,"(2E,6E,10E)-GGPP","(13E)-labda-7,13-dien-15-ol",di,1,True,1,G1DGI7,True,1.0,0.0,0.4024428284009023,0.3046594982078853,0.6833333333333333,12,0.06871255487203598,8.14199447631836e-05,0.4166666666666667,2.9166666666666665,7,8.333333333333334,1,19,0.6791666666666667,0.10416666666666667,0.16041666666666668,0.8979166666666667,1.0,0.4965625,159
MARTS_EXT_RXN_78399ec4fc85,C=C1CCC2C(C)(C)CCCC2(C)C1CCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CC2=CCC3C(C)(C)CCCC3(C)C2CCC1(C)O,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@@H]1CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@@H]1CC2=CC[C@H]3C(C)(C)CCC[C@]3(C)[C@@H]2CC[C@@]1(C)O,syn-copalyl diphosphate,tolypothrichol,di,1,True,1,UPI0005AE096B,True,1.0,0.0,1.815989924330656,0.3639846743295019,0.7333333333333333,12,0.07232242077589035,0.001801133155822754,0.6666666666666666,11.083333333333334,30,7.333333333333333,0,20,0.7041666666666667,0.28958333333333336,0.3625,0.26666666666666666,1.0,0.4961458333333334,160
MARTS_EXT_RXN_6b2dcf26c892,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC1(C)C2C=C(C)CCC=C(C)CCC21,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC[C@@]1(C)[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]21,"(2E,6E,10E)-GGPP",cneorubyn Y,di,1,True,1,A0A3M8F3X6,True,0.6666666666666666,0.9428090453147888,0.1638715545616016,0.3229646697388633,0.6666666666666666,12,0.11323162913322449,0.009468913078308105,0.4166666666666667,12.166666666666666,22,8.833333333333334,0,20,0.9,0.1625,0.10833333333333334,0.4125,1.0,0.49416666666666675,161
MARTS_EXT_RXN_accbb7c49b47,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1CC2(C)CCCC3(C)CCC4C(C)CCC1C4C32,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C[C@@]2(C)CCC[C@@]3(C)CC[C@@H]4[C@H]([C@@H]32)[C@H]1CC[C@H]4C,"(2E,6E,10E)-GGPP",hydropyrene,di,1,True,1,D5SK09,True,0.6666666666666666,0.9428090453147888,0.261467243159691,0.4828381495048161,0.7833333333333333,12,0.03827044367790222,0.006645083427429199,0.75,21.583333333333332,38,7.083333333333333,0,20,0.31666666666666665,0.5958333333333333,0.6104166666666667,0.175,1.0,0.4922916666666667,162
MARTS_EXT_RXN_4cfa7e6347ac,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C[C@H]1CC[C@@]2(O)C(C)(C)[C@@H]3CC[C@@]2(C)[C@H]1C3,"(2E,6E)-FPP",patchoulol,sesq,1,True,1,Q49SP3,True,1.0,0.0,2.6626457712672758,0.3333333333333333,0.7,12,0.07496882975101471,0.00035583972930908203,0.4166666666666667,7.0,18,6.916666666666667,0,20,0.725,0.17291666666666666,0.22083333333333333,0.5583333333333333,1.0,0.48864583333333333,163
MARTS_EXT_RXN_877408d79e1b,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)C1CCC2(C)CCCC(C)(O)C2C1,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C(C)[C@@H]1CC[C@]2(C)CCC[C@](C)(O)[C@H]2C1,"(2E,6E)-FPP","(+)-(4S,5S,7R,10S)-intermedeol",sesq,1,True,1,B5GTQ6,True,1.0,0.0,1.435408409817729,0.2669364041913061,0.65,12,0.11113166809082031,0.01183462142944336,0.5,5.833333333333333,15,8.083333333333334,0,20,0.8958333333333334,0.0375,0.07083333333333333,0.61875,1.0,0.48510416666666667,164
MARTS_EXT_RXN_5d4a8a447c7e,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>C=C1C2CCC3(C)C(C2)C(C)CCC13C,CC(C)=CCC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>C=C1[C@@H]2CC[C@@]3(C)[C@@H](C2)[C@@H](C)CC[C@@]13C,"(2E,6E)-FPP",seychellene,sesq,1,True,1,Q49SP3,True,1.0,0.0,2.2500174266052078,0.2032167705791994,0.5833333333333334,12,0.1263633817434311,0.00035583972930908203,0.6666666666666666,7.083333333333333,15,8.333333333333334,0,20,0.9458333333333333,0.014583333333333334,0.01875,0.61875,1.0,0.4839583333333334,165
MARTS_EXT_RXN_9239c973f487,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCCC(C)=C1C=C2C(C)CCCC2(C)CC1,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]>>CC(C)=CCC/C(C)=C1/C=C2[C@@H](C)CCC[C@]2(C)CC1,"(2E,6E,10E)-GGPP",clavulatriene B,di,1,True,1,B5H135,True,1.0,0.0,0.5689490546671033,0.3229646697388633,0.6833333333333333,12,0.0974164828658104,0.007338285446166992,0.5833333333333334,15.5,23,8.25,0,20,0.8458333333333333,0.1625,0.16041666666666668,0.37916666666666665,1.0,0.4833333333333334,166
